client_id,mobile_no,teamrank,team,bib,name,distance,gender,chiptime,starttime,split1distance,split1,split2distance,split2,split3distance,split3,split4distance,split4
513,9000000513,315,Team Endurance,513,Kowsalya Rajan,Half Marathon,F,03:19:31,06:00:00,5,00:49:08,10,01:31:34,15,02:24:09,21.1,03:19:31
514,9000000514,143,Team Stride,514,Anitha Pandian,10K,M,01:01:56,06:00:00,2.5,00:13:41,5,00:29:52,7.5,00:45:07,10,01:01:56
515,9000000515,88,Team Sprint,515,Murugan Arumugam,5K,M,00:29:06,06:00:00,1.25,00:07:50,2.5,00:15:06,3.75,00:22:34,5,00:29:06
516,9000000516,87,Team Stride,516,Karthik Selvan,10K,M,00:55:52,06:00:00,2.5,00:13:17,5,00:28:08,7.5,00:42:07,10,00:55:52
517,9000000517,306,Team Endurance,517,Saravanan Natarajan,Half Marathon,M,03:17:30,06:00:00,5,00:50:09,10,01:35:33,15,02:19:38,21.1,03:17:30
518,9000000518,55,Team Stride,518,Kumar Nair,10K,M,00:52:22,06:00:00,2.5,00:12:43,5,00:26:56,7.5,00:40:11,10,00:52:22
519,9000000519,142,Team Endurance,519,Lakshmi Selvan,Half Marathon,F,02:22:13,06:00:00,5,00:35:12,10,01:04:33,15,01:42:00,21.1,02:22:13
520,9000000520,17,Team Stride,520,Rekha Arumugam,10K,M,00:47:38,06:00:00,2.5,00:11:28,5,00:22:40,7.5,00:34:57,10,00:47:38
521,9000000521,246,Team Stride,521,Nithya Ramasamy,10K,M,01:17:07,06:00:00,2.5,00:17:19,5,00:39:02,7.5,00:58:21,10,01:17:07
522,9000000522,79,Team Endurance,522,Divya Rajan,Half Marathon,F,02:00:22,06:00:00,5,00:29:20,10,00:59:59,15,01:23:48,21.1,02:00:22
523,9000000523,60,Team Sprint,523,Sangeetha Krishnan,5K,M,00:26:48,06:00:00,1.25,00:06:54,2.5,00:13:51,3.75,00:20:01,5,00:26:48
524,9000000524,240,Team Stride,524,Dinesh Murugan,10K,M,01:16:25,06:00:00,2.5,00:17:51,5,00:38:27,7.5,00:56:44,10,01:16:25
525,9000000525,126,Team Endurance,525,Saravanan Annamalai,Half Marathon,F,02:17:44,06:00:00,5,00:31:19,10,01:06:00,15,01:36:16,21.1,02:17:44
526,9000000526,108,Team Sprint,526,Suganya Rajan,5K,F,00:30:25,06:00:00,1.25,00:08:06,2.5,00:14:50,3.75,00:22:20,5,00:30:25
527,9000000527,304,Team Sprint,527,Deepa Sundaram,5K,F,00:48:00,06:00:00,1.25,00:10:46,2.5,00:23:19,3.75,00:35:39,5,00:48:00
528,9000000528,309,Team Endurance,528,Bala Selvan,Half Marathon,M,03:18:35,06:00:00,5,00:49:54,10,01:30:53,15,02:18:54,21.1,03:18:35
529,9000000529,127,Team Stride,529,Ashok Rajan,10K,F,01:00:32,06:00:00,2.5,00:14:37,5,00:28:46,7.5,00:47:00,10,01:00:32
530,9000000530,123,Team Stride,530,Meena Kumar,10K,F,01:00:13,06:00:00,2.5,00:14:51,5,00:31:03,7.5,00:43:43,10,01:00:13
531,9000000531,9,Team Endurance,531,Deepa Subramanian,Half Marathon,M,01:33:13,06:00:00,5,00:20:49,10,00:43:57,15,01:05:59,21.1,01:33:13
532,9000000532,239,Team Sprint,532,Rajan Sharma,5K,M,00:42:31,06:00:00,1.25,00:10:39,2.5,00:20:14,3.75,00:30:50,5,00:42:31
533,9000000533,59,Team Sprint,533,Sangeetha Murugan,5K,F,00:26:35,06:00:00,1.25,00:06:43,2.5,00:13:26,3.75,00:20:23,5,00:26:35
534,9000000534,207,Team Stride,534,Kowsalya Subramanian,10K,F,01:12:12,06:00:00,2.5,00:19:37,5,00:33:59,7.5,00:53:46,10,01:12:12
535,9000000535,118,Team Sprint,535,Manoj Arumugam,5K,M,00:31:12,06:00:00,1.25,00:08:19,2.5,00:16:01,3.75,00:23:30,5,00:31:12
536,9000000536,96,Team Sprint,536,Kavitha Ramasamy,5K,M,00:29:30,06:00:00,1.25,00:08:14,2.5,00:14:17,3.75,00:22:09,5,00:29:30
537,9000000537,320,Team Sprint,537,Lakshmi Annamalai,5K,M,00:49:30,06:00:00,1.25,00:12:55,2.5,00:23:46,3.75,00:36:26,5,00:49:30
538,9000000538,22,Team Endurance,538,Siva Murugan,Half Marathon,M,01:39:28,06:00:00,5,00:22:57,10,00:45:29,15,01:08:28,21.1,01:39:28
539,9000000539,299,Team Endurance,539,Dinesh Subramanian,Half Marathon,M,03:15:35,06:00:00,5,00:45:11,10,01:30:56,15,02:20:39,21.1,03:15:35
540,9000000540,163,Team Stride,540,Rekha Sundaram,10K,M,01:04:03,06:00:00,2.5,00:15:28,5,00:33:43,7.5,00:48:53,10,01:04:03
541,9000000541,193,Team Stride,541,Saravanan Murugan,10K,F,01:08:58,06:00:00,2.5,00:17:13,5,00:34:57,7.5,00:51:33,10,01:08:58
542,9000000542,243,Team Endurance,542,Meena Annamalai,Half Marathon,F,02:57:35,06:00:00,5,00:40:01,10,01:19:58,15,02:04:16,21.1,02:57:35
543,9000000543,192,Team Sprint,543,Saranya Reddy,5K,M,00:37:23,06:00:00,1.25,00:10:06,2.5,00:18:25,3.75,00:28:50,5,00:37:23
544,9000000544,149,Team Endurance,544,Harish Raj,Half Marathon,M,02:24:34,06:00:00,5,00:34:21,10,01:08:10,15,01:44:15,21.1,02:24:34
545,9000000545,252,Team Sprint,545,Vignesh Kumar,5K,M,00:43:11,06:00:00,1.25,00:11:11,2.5,00:21:50,3.75,00:31:52,5,00:43:11
546,9000000546,314,Team Sprint,546,Dinesh Iyengar,5K,F,00:48:47,06:00:00,1.25,00:12:29,2.5,00:24:57,3.75,00:36:31,5,00:48:47
547,9000000547,273,Team Stride,547,Padma Krishnan,10K,M,01:21:36,06:00:00,2.5,00:18:49,5,00:40:18,7.5,01:00:18,10,01:21:36
548,9000000548,119,Team Sprint,548,Rajan Kumar,5K,M,00:31:18,06:00:00,1.25,00:08:15,2.5,00:15:53,3.75,00:24:21,5,00:31:18
549,9000000549,9,Team Sprint,549,Meena Natarajan,5K,F,00:20:56,06:00:00,1.25,00:05:35,2.5,00:10:14,3.75,00:15:25,5,00:20:56
550,9000000550,59,Team Stride,550,Mythili Pandian,10K,M,00:52:52,06:00:00,2.5,00:14:07,5,00:26:00,7.5,00:41:01,10,00:52:52
551,9000000551,150,Team Stride,551,Saravanan Sharma,10K,F,01:02:49,06:00:00,2.5,00:14:34,5,00:33:16,7.5,00:45:54,10,01:02:49
552,9000000552,99,Team Stride,552,Siva Sharma,10K,M,00:57:11,06:00:00,2.5,00:15:12,5,00:26:58,7.5,00:43:40,10,00:57:11
553,9000000553,219,Team Endurance,553,Manoj Ramasamy,Half Marathon,F,02:49:16,06:00:00,5,00:43:37,10,01:17:56,15,02:01:51,21.1,02:49:16
554,9000000554,87,Team Sprint,554,Manoj Rajan,5K,M,00:29:03,06:00:00,1.25,00:07:50,2.5,00:13:46,3.75,00:22:23,5,00:29:03
555,9000000555,16,Team Stride,555,Rekha Selvan,10K,M,00:47:36,06:00:00,2.5,00:12:44,5,00:24:17,7.5,00:34:40,10,00:47:36
556,9000000556,56,Team Stride,556,Indira Pandian,10K,M,00:52:24,06:00:00,2.5,00:12:28,5,00:25:25,7.5,00:38:12,10,00:52:24
557,9000000557,223,Team Sprint,557,Vijay Raj,5K,F,00:40:21,06:00:00,1.25,00:09:54,2.5,00:19:52,3.75,00:30:08,5,00:40:21
558,9000000558,160,Team Endurance,558,Kavitha Selvan,Half Marathon,F,02:29:19,06:00:00,5,00:36:25,10,01:11:32,15,01:45:31,21.1,02:29:19
559,9000000559,128,Team Sprint,559,Rajan Krishnan,5K,M,00:31:47,06:00:00,1.25,00:08:45,2.5,00:16:35,3.75,00:23:40,5,00:31:47
560,9000000560,267,Team Sprint,560,Suganya Pandian,5K,M,00:44:52,06:00:00,1.25,00:09:58,2.5,00:23:41,3.75,00:34:11,5,00:44:52
561,9000000561,292,Team Sprint,561,Dinesh Murugan,5K,M,00:46:50,06:00:00,1.25,00:12:35,2.5,00:23:40,3.75,00:36:17,5,00:46:50
562,9000000562,117,Team Endurance,562,Anitha Iyer,Half Marathon,M,02:12:49,06:00:00,5,00:29:48,10,01:01:24,15,01:34:43,21.1,02:12:49
563,9000000563,162,Team Endurance,563,Kowsalya Iyengar,Half Marathon,M,02:29:34,06:00:00,5,00:33:53,10,01:11:53,15,01:45:55,21.1,02:29:34
564,9000000564,226,Team Sprint,564,Prabu Subramanian,5K,F,00:40:41,06:00:00,1.25,00:10:31,2.5,00:20:41,3.75,00:31:39,5,00:40:41
565,9000000565,263,Team Stride,565,Priya Kumar,10K,F,01:19:54,06:00:00,2.5,00:19:10,5,00:41:22,7.5,00:58:02,10,01:19:54
566,9000000566,60,Team Stride,566,Kavitha Pillai,10K,F,00:52:53,06:00:00,2.5,00:11:56,5,00:25:33,7.5,00:40:26,10,00:52:53
567,9000000567,143,Team Sprint,567,Kowsalya Pandian,5K,M,00:33:08,06:00:00,1.25,00:08:23,2.5,00:16:56,3.75,00:24:17,5,00:33:08
568,9000000568,299,Team Stride,568,Sangeetha Murugan,10K,F,01:24:21,06:00:00,2.5,00:20:27,5,00:41:59,7.5,01:04:10,10,01:24:21
569,9000000569,62,Team Endurance,569,Dinesh Nair,Half Marathon,F,01:55:57,06:00:00,5,00:28:42,10,00:53:03,15,01:24:37,21.1,01:55:57
570,9000000570,146,Team Stride,570,Murugan Sharma,10K,F,01:02:23,06:00:00,2.5,00:15:31,5,00:30:25,7.5,00:48:21,10,01:02:23
571,9000000571,13,Team Sprint,571,Nithya Ramasamy,5K,F,00:21:30,06:00:00,1.25,00:04:50,2.5,00:11:10,3.75,00:16:25,5,00:21:30
572,9000000572,229,Team Stride,572,Arun Krishnan,10K,F,01:14:46,06:00:00,2.5,00:18:00,5,00:36:40,7.5,00:57:21,10,01:14:46
573,9000000573,2,Team Stride,573,Rajan Reddy,10K,F,00:45:06,06:00:00,2.5,00:11:19,5,00:22:08,7.5,00:32:44,10,00:45:06
574,9000000574,195,Team Sprint,574,Prabu Raj,5K,F,00:37:44,06:00:00,1.25,00:09:56,2.5,00:18:45,3.75,00:27:19,5,00:37:44
575,9000000575,299,Team Sprint,575,Thenmozhi Devi,5K,M,00:47:31,06:00:00,1.25,00:10:34,2.5,00:24:21,3.75,00:34:16,5,00:47:31
576,9000000576,200,Team Endurance,576,Priya Arumugam,Half Marathon,M,02:43:30,06:00:00,5,00:38:12,10,01:14:28,15,01:57:43,21.1,02:43:30
577,9000000577,107,Team Stride,577,Lakshmi Annamalai,10K,M,00:58:27,06:00:00,2.5,00:16:07,5,00:30:04,7.5,00:43:53,10,00:58:27
578,9000000578,135,Team Sprint,578,Meena Murugan,5K,F,00:32:25,06:00:00,1.25,00:08:12,2.5,00:15:52,3.75,00:24:10,5,00:32:25
579,9000000579,163,Team Sprint,579,Anitha Annamalai,5K,F,00:34:43,06:00:00,1.25,00:08:36,2.5,00:17:58,3.75,00:26:18,5,00:34:43
580,9000000580,39,Team Stride,580,Kavitha Arumugam,10K,M,00:49:46,06:00:00,2.5,00:11:30,5,00:25:21,7.5,00:37:00,10,00:49:46
581,9000000581,184,Team Stride,581,Vijay Pandian,10K,M,01:07:32,06:00:00,2.5,00:17:50,5,00:35:19,7.5,00:50:26,10,01:07:32
582,9000000582,319,Team Stride,582,Sangeetha Sharma,10K,F,01:27:32,06:00:00,2.5,00:21:30,5,00:41:09,7.5,01:04:09,10,01:27:32
583,9000000583,113,Team Sprint,583,Ramesh Ramasamy,5K,M,00:30:42,06:00:00,1.25,00:07:16,2.5,00:15:43,3.75,00:23:34,5,00:30:42
584,9000000584,65,Team Stride,584,Geetha Annamalai,10K,M,00:53:30,06:00:00,2.5,00:13:37,5,00:27:42,7.5,00:40:14,10,00:53:30
585,9000000585,278,Team Endurance,585,Malathi Selvan,Half Marathon,F,03:08:16,06:00:00,5,00:44:10,10,01:26:34,15,02:09:05,21.1,03:08:16
586,9000000586,114,Team Endurance,586,Thenmozhi Nair,Half Marathon,F,02:11:00,06:00:00,5,00:32:20,10,01:02:09,15,01:35:24,21.1,02:11:00
587,9000000587,191,Team Sprint,587,Ganesh Sundaram,5K,M,00:37:18,06:00:00,1.25,00:08:54,2.5,00:18:24,3.75,00:27:44,5,00:37:18
588,9000000588,173,Team Stride,588,Ganesh Selvan,10K,M,01:06:06,06:00:00,2.5,00:14:59,5,00:32:27,7.5,00:49:24,10,01:06:06
589,9000000589,243,Team Sprint,589,Divya Kumar,5K,M,00:42:45,06:00:00,1.25,00:09:50,2.5,00:21:49,3.75,00:32:50,5,00:42:45
590,9000000590,151,Team Sprint,590,Harish Rajan,5K,M,00:33:56,06:00:00,1.25,00:09:20,2.5,00:17:09,3.75,00:25:48,5,00:33:56
591,9000000591,181,Team Stride,591,Prabu Iyengar,10K,F,01:07:16,06:00:00,2.5,00:16:03,5,00:32:34,7.5,00:48:54,10,01:07:16
592,9000000592,148,Team Sprint,592,Kavitha Reddy,5K,F,00:33:44,06:00:00,1.25,00:08:10,2.5,00:16:08,3.75,00:25:04,5,00:33:44
593,9000000593,167,Team Stride,593,Malathi Devi,10K,M,01:05:11,06:00:00,2.5,00:16:40,5,00:32:53,7.5,00:48:35,10,01:05:11
594,9000000594,209,Team Endurance,594,Vijay Kumar,Half Marathon,F,02:45:41,06:00:00,5,00:39:40,10,01:19:00,15,02:00:16,21.1,02:45:41
595,9000000595,68,Team Stride,595,Kowsalya Pandian,10K,M,00:53:41,06:00:00,2.5,00:14:48,5,00:25:47,7.5,00:39:11,10,00:53:41
596,9000000596,104,Team Stride,596,Suresh Murugan,10K,M,00:58:05,06:00:00,2.5,00:13:47,5,00:27:57,7.5,00:44:45,10,00:58:05
597,9000000597,153,Team Endurance,597,Padma Krishnan,Half Marathon,F,02:27:24,06:00:00,5,00:36:04,10,01:12:42,15,01:47:14,21.1,02:27:24
598,9000000598,241,Team Sprint,598,Priya Pillai,5K,F,00:42:41,06:00:00,1.25,00:10:37,2.5,00:20:33,3.75,00:31:42,5,00:42:41
599,9000000599,138,Team Sprint,599,Manoj Iyengar,5K,F,00:32:56,06:00:00,1.25,00:08:21,2.5,00:16:46,3.75,00:24:31,5,00:32:56
600,9000000600,96,Team Stride,600,Anitha Nair,10K,F,00:56:52,06:00:00,2.5,00:14:11,5,00:29:09,7.5,00:42:27,10,00:56:52
601,9000000601,232,Team Endurance,601,Senthil Devi,Half Marathon,F,02:54:02,06:00:00,5,00:39:27,10,01:23:14,15,02:05:16,21.1,02:54:02
602,9000000602,213,Team Sprint,602,Murugan Krishnan,5K,F,00:39:25,06:00:00,1.25,00:09:11,2.5,00:18:36,3.75,00:28:54,5,00:39:25
603,9000000603,106,Team Sprint,603,Malathi Sundaram,5K,M,00:30:16,06:00:00,1.25,00:07:10,2.5,00:15:38,3.75,00:22:49,5,00:30:16
604,9000000604,213,Team Stride,604,Mythili Ramasamy,10K,M,01:12:43,06:00:00,2.5,00:19:22,5,00:36:20,7.5,00:54:35,10,01:12:43
605,9000000605,204,Team Endurance,605,Priya Rajan,Half Marathon,F,02:44:48,06:00:00,5,00:40:01,10,01:16:22,15,01:56:32,21.1,02:44:48
606,9000000606,310,Team Sprint,606,Murugan Reddy,5K,F,00:48:27,06:00:00,1.25,00:13:32,2.5,00:24:20,3.75,00:37:05,5,00:48:27
607,9000000607,1,Team Sprint,607,Rekha Raj,5K,M,00:20:00,06:00:00,1.25,00:05:18,2.5,00:09:55,3.75,00:14:39,5,00:20:00
608,9000000608,115,Team Endurance,608,Meena Nair,Half Marathon,M,02:11:29,06:00:00,5,00:31:09,10,01:04:00,15,01:33:42,21.1,02:11:29
609,9000000609,112,Team Endurance,609,Manoj Nair,Half Marathon,F,02:09:10,06:00:00,5,00:29:41,10,01:03:46,15,01:28:02,21.1,02:09:10
610,9000000610,112,Team Stride,610,Nithya Annamalai,10K,F,00:59:20,06:00:00,2.5,00:13:59,5,00:30:57,7.5,00:43:01,10,00:59:20
611,9000000611,227,Team Stride,611,Mythili Raj,10K,F,01:14:20,06:00:00,2.5,00:20:12,5,00:35:27,7.5,00:57:08,10,01:14:20
612,9000000612,301,Team Stride,612,Lakshmi Pillai,10K,M,01:24:35,06:00:00,2.5,00:19:40,5,00:43:29,7.5,01:04:23,10,01:24:35
613,9000000613,228,Team Sprint,613,Suresh Ramasamy,5K,M,00:40:42,06:00:00,1.25,00:11:03,2.5,00:20:37,3.75,00:30:20,5,00:40:42
614,9000000614,339,Team Stride,614,Prabu Arumugam,10K,M,01:29:41,06:00:00,2.5,00:23:02,5,00:46:22,7.5,01:08:56,10,01:29:41
615,9000000615,178,Team Stride,615,Padma Pandian,10K,M,01:06:59,06:00:00,2.5,00:17:58,5,00:33:46,7.5,00:50:22,10,01:06:59
616,9000000616,242,Team Stride,616,Ashok Selvan,10K,F,01:16:44,06:00:00,2.5,00:19:37,5,00:36:50,7.5,00:59:45,10,01:16:44
617,9000000617,165,Team Endurance,617,Bala Annamalai,Half Marathon,F,02:30:19,06:00:00,5,00:34:49,10,01:11:56,15,01:49:22,21.1,02:30:19
618,9000000618,168,Team Sprint,618,Saravanan Iyengar,5K,F,00:35:05,06:00:00,1.25,00:08:48,2.5,00:18:23,3.75,00:26:58,5,00:35:05
619,9000000619,250,Team Sprint,619,Meena Rajan,5K,M,00:43:03,06:00:00,1.25,00:09:49,2.5,00:22:10,3.75,00:32:03,5,00:43:03
620,9000000620,74,Team Endurance,620,Prakash Reddy,Half Marathon,M,01:59:10,06:00:00,5,00:26:29,10,00:55:16,15,01:24:56,21.1,01:59:10
621,9000000621,193,Team Sprint,621,Ashok Nair,5K,M,00:37:26,06:00:00,1.25,00:09:48,2.5,00:17:53,3.75,00:27:16,5,00:37:26
622,9000000622,181,Team Sprint,622,Revathi Arumugam,5K,M,00:36:09,06:00:00,1.25,00:08:39,2.5,00:17:31,3.75,00:27:51,5,00:36:09
623,9000000623,308,Team Endurance,623,Meena Natarajan,Half Marathon,F,03:18:22,06:00:00,5,00:46:45,10,01:30:40,15,02:21:09,21.1,03:18:22
624,9000000624,294,Team Sprint,624,Ramesh Rajan,5K,M,00:47:10,06:00:00,1.25,00:12:09,2.5,00:23:13,3.75,00:34:10,5,00:47:10
625,9000000625,95,Team Stride,625,Suganya Devi,10K,M,00:56:35,06:00:00,2.5,00:15:08,5,00:29:12,7.5,00:42:06,10,00:56:35
626,9000000626,238,Team Sprint,626,Revathi Sundaram,5K,F,00:42:29,06:00:00,1.25,00:11:15,2.5,00:21:44,3.75,00:32:49,5,00:42:29
627,9000000627,27,Team Sprint,627,Saranya Pillai,5K,M,00:22:53,06:00:00,1.25,00:05:39,2.5,00:11:25,3.75,00:17:16,5,00:22:53
628,9000000628,99,Team Sprint,628,Lakshmi Natarajan,5K,M,00:29:41,06:00:00,1.25,00:08:04,2.5,00:15:27,3.75,00:21:32,5,00:29:41
629,9000000629,192,Team Endurance,629,Karthik Sharma,Half Marathon,M,02:40:22,06:00:00,5,00:41:31,10,01:17:15,15,01:54:38,21.1,02:40:22
630,9000000630,240,Team Sprint,630,Deepa Sundaram,5K,M,00:42:39,06:00:00,1.25,00:11:33,2.5,00:22:04,3.75,00:31:43,5,00:42:39
631,9000000631,324,Team Stride,631,Bala Krishnan,10K,M,01:28:12,06:00:00,2.5,00:24:31,5,00:45:49,7.5,01:06:07,10,01:28:12
632,9000000632,317,Team Stride,632,Sangeetha Krishnan,10K,M,01:27:16,06:00:00,2.5,00:20:53,5,00:42:30,7.5,01:05:41,10,01:27:16
633,9000000633,120,Team Sprint,633,Suresh Arumugam,5K,F,00:31:26,06:00:00,1.25,00:07:09,2.5,00:16:22,3.75,00:24:07,5,00:31:26
634,9000000634,31,Team Endurance,634,Ramesh Murugan,Half Marathon,F,01:42:45,06:00:00,5,00:26:16,10,00:50:09,15,01:10:06,21.1,01:42:45
635,9000000635,303,Team Sprint,635,Vignesh Pandian,5K,M,00:47:56,06:00:00,1.25,00:12:20,2.5,00:24:56,3.75,00:34:33,5,00:47:56
636,9000000636,277,Team Sprint,636,Prakash Selvan,5K,M,00:45:38,06:00:00,1.25,00:12:35,2.5,00:21:52,3.75,00:34:06,5,00:45:38
637,9000000637,82,Team Endurance,637,Kowsalya Annamalai,Half Marathon,F,02:02:04,06:00:00,5,00:31:41,10,00:57:32,15,01:29:04,21.1,02:02:04
638,9000000638,249,Team Sprint,638,Saravanan Sundaram,5K,F,00:42:57,06:00:00,1.25,00:11:47,2.5,00:22:27,3.75,00:31:42,5,00:42:57
639,9000000639,174,Team Stride,639,Lakshmi Iyer,10K,M,01:06:11,06:00:00,2.5,00:18:01,5,00:34:35,7.5,00:48:01,10,01:06:11
640,9000000640,126,Team Stride,640,Nithya Natarajan,10K,F,01:00:20,06:00:00,2.5,00:14:34,5,00:28:39,7.5,00:45:50,10,01:00:20
641,9000000641,110,Team Stride,641,Indira Annamalai,10K,M,00:58:35,06:00:00,2.5,00:15:10,5,00:27:42,7.5,00:44:22,10,00:58:35
642,9000000642,52,Team Endurance,642,Ramesh Pillai,Half Marathon,F,01:50:07,06:00:00,5,00:27:25,10,00:53:42,15,01:17:14,21.1,01:50:07
643,9000000643,11,Team Stride,643,Arun Reddy,10K,F,00:46:40,06:00:00,2.5,00:10:31,5,00:22:11,7.5,00:34:11,10,00:46:40
644,9000000644,16,Team Endurance,644,Harish Rajan,Half Marathon,M,01:36:18,06:00:00,5,00:21:29,10,00:46:11,15,01:07:59,21.1,01:36:18
645,9000000645,90,Team Endurance,645,Rekha Pandian,Half Marathon,F,02:03:25,06:00:00,5,00:29:20,10,00:55:35,15,01:26:02,21.1,02:03:25
646,9000000646,175,Team Endurance,646,Mythili Rajan,Half Marathon,M,02:34:52,06:00:00,5,00:34:49,10,01:16:21,15,01:50:41,21.1,02:34:52
647,9000000647,316,Team Stride,647,Vignesh Sharma,10K,F,01:26:43,06:00:00,2.5,00:21:33,5,00:41:56,7.5,01:02:54,10,01:26:43
648,9000000648,329,Team Endurance,648,Arun Rajan,Half Marathon,F,03:26:01,06:00:00,5,00:51:57,10,01:33:46,15,02:23:52,21.1,03:26:01
649,9000000649,40,Team Stride,649,Rajan Selvan,10K,F,00:49:58,06:00:00,2.5,00:11:53,5,00:24:37,7.5,00:38:24,10,00:49:58
650,9000000650,172,Team Sprint,650,Ashok Pillai,5K,M,00:35:32,06:00:00,1.25,00:09:40,2.5,00:18:04,3.75,00:27:01,5,00:35:32
651,9000000651,154,Team Sprint,651,Manoj Nair,5K,M,00:34:08,06:00:00,1.25,00:07:38,2.5,00:17:11,3.75,00:25:49,5,00:34:08
652,9000000652,322,Team Stride,652,Saranya Nair,10K,F,01:27:59,06:00:00,2.5,00:20:13,5,00:43:12,7.5,01:04:28,10,01:27:59
653,9000000653,216,Team Endurance,653,Malathi Krishnan,Half Marathon,M,02:48:35,06:00:00,5,00:42:08,10,01:23:36,15,01:59:49,21.1,02:48:35
654,9000000654,67,Team Endurance,654,Manoj Reddy,Half Marathon,F,01:56:32,06:00:00,5,00:27:41,10,00:53:42,15,01:24:28,21.1,01:56:32
655,9000000655,276,Team Endurance,655,Padma Iyengar,Half Marathon,M,03:08:04,06:00:00,5,00:42:25,10,01:25:47,15,02:14:44,21.1,03:08:04
656,9000000656,267,Team Endurance,656,Karthik Murugan,Half Marathon,F,03:05:04,06:00:00,5,00:43:19,10,01:27:15,15,02:13:09,21.1,03:05:04
657,9000000657,142,Team Sprint,657,Rekha Selvan,5K,M,00:33:06,06:00:00,1.25,00:07:46,2.5,00:16:50,3.75,00:24:19,5,00:33:06
658,9000000658,258,Team Stride,658,Manoj Krishnan,10K,M,01:18:44,06:00:00,2.5,00:20:09,5,00:40:24,7.5,00:58:02,10,01:18:44
659,9000000659,208,Team Stride,659,Thenmozhi Annamalai,10K,M,01:12:16,06:00:00,2.5,00:19:58,5,00:34:04,7.5,00:55:42,10,01:12:16
660,9000000660,89,Team Endurance,660,Siva Sundaram,Half Marathon,M,02:03:18,06:00:00,5,00:31:26,10,00:56:45,15,01:27:35,21.1,02:03:18
661,9000000661,77,Team Stride,661,Mythili Pandian,10K,M,00:55:04,06:00:00,2.5,00:12:44,5,00:27:10,7.5,00:41:46,10,00:55:04
662,9000000662,237,Team Sprint,662,Anitha Raj,5K,F,00:42:23,06:00:00,1.25,00:11:19,2.5,00:21:56,3.75,00:31:07,5,00:42:23
663,9000000663,253,Team Sprint,663,Malathi Murugan,5K,M,00:43:28,06:00:00,1.25,00:10:34,2.5,00:21:03,3.75,00:32:57,5,00:43:28
664,9000000664,4,Team Stride,664,Thenmozhi Sundaram,10K,F,00:45:22,06:00:00,2.5,00:10:10,5,00:23:44,7.5,00:32:41,10,00:45:22
665,9000000665,276,Team Sprint,665,Padma Krishnan,5K,M,00:45:37,06:00:00,1.25,00:11:01,2.5,00:22:18,3.75,00:33:54,5,00:45:37
666,9000000666,335,Team Endurance,666,Divya Selvan,Half Marathon,M,03:27:28,06:00:00,5,00:52:36,10,01:37:43,15,02:26:44,21.1,03:27:28
667,9000000667,298,Team Endurance,667,Lakshmi Raj,Half Marathon,M,03:15:08,06:00:00,5,00:44:16,10,01:32:24,15,02:22:19,21.1,03:15:08
668,9000000668,39,Team Endurance,668,Padma Nair,Half Marathon,F,01:44:33,06:00:00,5,00:23:18,10,00:50:07,15,01:11:09,21.1,01:44:33
669,9000000669,225,Team Stride,669,Suganya Kumar,10K,M,01:14:01,06:00:00,2.5,00:17:14,5,00:38:53,7.5,00:57:30,10,01:14:01
670,9000000670,119,Team Stride,670,Mythili Rajan,10K,F,00:59:56,06:00:00,2.5,00:14:36,5,00:29:11,7.5,00:45:42,10,00:59:56
671,9000000671,60,Team Endurance,671,Padma Sharma,Half Marathon,F,01:54:00,06:00:00,5,00:28:34,10,00:53:42,15,01:19:48,21.1,01:54:00
672,9000000672,297,Team Sprint,672,Arun Sharma,5K,F,00:47:26,06:00:00,1.25,00:12:15,2.5,00:23:49,3.75,00:34:35,5,00:47:26
673,9000000673,264,Team Stride,673,Kavitha Reddy,10K,F,01:20:21,06:00:00,2.5,00:18:04,5,00:38:08,7.5,01:02:17,10,01:20:21
674,9000000674,175,Team Sprint,674,Saranya Subramanian,5K,F,00:35:51,06:00:00,1.25,00:09:58,2.5,00:17:11,3.75,00:26:30,5,00:35:51
675,9000000675,15,Team Sprint,675,Saravanan Sharma,5K,M,00:21:42,06:00:00,1.25,00:05:32,2.5,00:11:11,3.75,00:16:28,5,00:21:42
676,9000000676,206,Team Sprint,676,Revathi Devi,5K,F,00:39:01,06:00:00,1.25,00:10:05,2.5,00:19:03,3.75,00:29:06,5,00:39:01
677,9000000677,144,Team Stride,677,Vignesh Iyengar,10K,M,01:02:00,06:00:00,2.5,00:17:11,5,00:30:01,7.5,00:45:32,10,01:02:00
678,9000000678,64,Team Stride,678,Ashok Devi,10K,F,00:53:17,06:00:00,2.5,00:14:40,5,00:25:24,7.5,00:40:19,10,00:53:17
679,9000000679,170,Team Endurance,679,Kavitha Rajan,Half Marathon,F,02:32:19,06:00:00,5,00:33:50,10,01:13:36,15,01:48:35,21.1,02:32:19
680,9000000680,73,Team Stride,680,Lakshmi Ramasamy,10K,F,00:54:06,06:00:00,2.5,00:12:28,5,00:25:28,7.5,00:39:23,10,00:54:06
681,9000000681,314,Team Endurance,681,Deepa Ramasamy,Half Marathon,M,03:19:25,06:00:00,5,00:43:57,10,01:34:41,15,02:19:03,21.1,03:19:25
682,9000000682,176,Team Sprint,682,Nithya Devi,5K,F,00:35:51,06:00:00,1.25,00:08:59,2.5,00:18:37,3.75,00:26:22,5,00:35:51
